,Parada,Lat,Lon
0,Profesor Emilio Orozco,37.18242980733476,-3.600883036851883
0,Avda. de Madrid 1,37.188842542804736,-3.6050069332122803
0,Avda. de Juan Pablo II 1,37.19388943782329,-3.608314096927643
0,Estación de Autobuses 1,37.200129215648786,-3.613198399543762
0,Acceso a Maracena,37.209430772193244,-3.6220818758010864
0,I.e.s. Manuel de Falla,37.20958,-3.62634
0,Avda. de Blas de Otero 2,37.20801766744098,-3.63122820854187
0,Avda. de Blas de Otero 3,37.210382440073566,-3.6330588161945343
0,Los Claveles 1,37.211461196108424,-3.63725446164608
0,Los Claveles 2,37.2100791039154,-3.641294538974762
0,Antonio Machado,37.208271878713504,-3.642139434814453
0,F. R. de la Fuente,37.206324683973165,-3.641035705804825
0,Plaza Era Baja,37.20487733991753,-3.637033849954605
