,Parada,Lat,Lon
0,Rector Marín Ocete,37.18300090691289,-3.6059443652629852
0,Avda. de Andalucía 1,37.18994917072012,-3.615099549342631
0,Avda. de Andalucía 2,37.19114381492978,-3.6178211867809296
0,Avda. de Andalucía 3,37.19327729008354,-3.623979538679123
0,Avda. de Andalucía 4,37.19466877056519,-3.6270325630903244
0,Avda. Palos de la Frontera 2,37.19239378014467,-3.7172064185142517
0,Carrera de la Virgen 1,37.19375,-3.77463
0,Carrera de la Virgen 2,37.19811,-3.77266
0,Carrera de la Virgen 3,37.20028,-3.77216
0,Iglesia,37.20151,-3.7709
0,Calvario,37.20428,-3.77169
0,Polideportivo,37.21486,-3.77198
0,Los Pastoreros,37.21889,-3.7785
0,Ayuntamiento,37.21927,-3.78331
0,Ctro. de Estudios Lorquianos,37.221735307263835,-3.784768581390381
0,Bda. García Lorca,37.22504,-3.78634
0,Casa Real,37.23178,-3.78992
0,Granada,37.23423,-3.8164
0,Real,37.23494,-3.82097
0,Escóznar 1,37.23823,-3.84312
0,Escóznar 2,37.23894,-3.84602
0,San José,37.24919,-3.85965
