,Parada,Lat,Lon
0,Profesor Emilio Orozco,37.18242980733476,-3.600883036851883
0,Avda. de Madrid 1,37.188916688903554,-3.605083108013787
0,Concepción Arenal,37.19095151075242,-3.6063192039728165
0,Avda. de Pulianas 2,37.19274953569228,-3.604164719581604
0,Avda. de Pulianas 3,37.19667876023905,-3.6041727662086487
0,Avda. de Pulianas 4,37.20179136017032,-3.6056506633758545
0,Avda. de Pulianas 5,37.2051668109492,-3.607812523841858
0,Avda. de Pulianas 6,37.207046743396845,-3.6090946197509766
0,Avda. de Pulianas 7,37.21018698064658,-3.6098510026931763
0,La Colorá,37.21346,-3.60945
0,Pulianillas,37.218193994132626,-3.60688179731369
0,Ayuntamiento,37.22253304092541,-3.6079439520835876
0,Cruces del Santo Cristo,37.22243799679534,-3.6098121106624603
0,Urb. los Olivos,37.236,-3.60818
0,Avda. de Andalucía 1,37.253749088740875,-3.59967403113842
0,Ayuntamiento,37.25693,-3.59801
0,Avda. de Andalucía 2,37.25777333845775,-3.5953228175640106
0,Ctra. de Cogollos,37.25962,-3.59448
0,Acceso a Nívar,37.26363,-3.5789
0,Ctra. de Granada 1,37.2614,-3.57602
0,Ctra. de Granada 2,37.25886,-3.57862
0,Ctra. de Granada 1,37.26124,-3.57608
0,Peñón de la Mata 1,37.27379,-3.56882
0,Peñón de la Mata 2,37.27592,-3.57223
0,Residencia,37.28193,-3.57021
0,I.e.s. Emilio Muñoz,37.28859,-3.56731
