,Parada,Lat,Lon
0,Profesor Emilio Orozco,37.18242980733476,-3.600883036851883
0,Plaza San Isidro,37.18724208101103,-3.6039675772190094
0,Avda. de Madrid 1,37.188842542804736,-3.6050069332122803
0,Doctor Olóriz 1,37.18640337420341,-3.6083409190177917
0,Francisco Pradilla,37.19040130442873,-3.6147889494895935
0,Francisco Ayala 2,37.19162350488207,-3.6153173446655273
0,Francisco Ayala 3,37.1951425624811,-3.6189624667167664
0,Plaza de Europa,37.19710948825433,-3.621811509165127
0,La Terrona,37.20082356067787,-3.624412715435028
0,Avda. de Maracena,37.20352396800272,-3.626563847064972
0,Avda. de Blas de Otero 1,37.205760703759935,-3.6284011602401733
0,Avda. de Blas de Otero 2,37.20801766744098,-3.63122820854187
0,Avda. de Blas de Otero 3,37.210382440073566,-3.6330588161945343
0,Los Claveles 1,37.211461196108424,-3.63725446164608
0,Los Claveles 2,37.2100791039154,-3.641294538974762
0,Antonio Machado,37.208271878713504,-3.642139434814453
0,F. R. de la Fuente,37.206324683973165,-3.641035705804825
0,Plaza Era Baja,37.20487733991753,-3.637033849954605
0,Profesor Emilio Orozco,37.18242980733476,-3.600883036851883
