,Parada,Lat,Lon
0,Profesor Emilio Orozco,37.18242980733476,-3.600883036851883
0,Avda. de Madrid 1,37.188916688903554,-3.605083108013787
0,Avda. de Juan Pablo II 1,37.19388943782329,-3.608314096927643
0,Avda. de Juan Pablo II 3,37.1997147420334,-3.6128148436546326
0,Acceso a Maracena,37.209430772193244,-3.6220818758010864
0,Pol. Ind. Olinda,37.21595,-3.62421
0,Avda. de Andalucía 1,37.222650511032995,-3.628508448600769
0,Granada 1,37.22388767373779,-3.6267348378896713
0,Granada 2,37.22528232742909,-3.6275844275951385
0,Avda. de Andalucía 2,37.22564967449293,-3.626721426844597
0,Avda. de Andalucía 3,37.22654400761046,-3.624415397644043
0,La Joya 1,37.22754,-3.62234
0,La Joya 2,37.22903,-3.6206
0,Avda. Pulianas 1,37.231061962990275,-3.6227349936962128
0,Avda. Pulianas 2,37.23123708036791,-3.6258959770202637
0,Avda. Contreras Ruiz 1,37.232930038677004,-3.624005690217018
0,Avda. Contreras Ruiz 2,37.23448361881298,-3.6213093996047974
0,Avda. Vista Alegre 1,37.234424359127054,-3.619670569896698
0,Avda. Vista Alegre 2,37.23534634914541,-3.615684136748314
