,Parada,Lat,Lon
0,Paseo de los Basilios,37.16786824806135,-3.5961556434631348
0,Ctra. de la Sierra 13,37.16741298713008,-3.5884442925453186
0,Ctra. de la Sierra 12,37.16635711319337,-3.585185408592224
0,Ctra. de la Sierra 11,37.16581848355986,-3.5831522941589355
0,Ctra. de la Sierra 10,37.16530870554949,-3.5813498497009277
0,Ctra. de la Sierra 9,37.164515710698986,-3.5786421597003937
0,Ctra. de la Sierra 7,37.163638276781555,-3.5743526369333267
0,Ctra. de la Sierra 5,37.16302695261148,-3.5669946670532227
0,Ctra. de la Sierra 4,37.162968171180694,-3.5632140934467316
0,Ctra. de la Sierra 3,37.16255937178414,-3.5590962320566177
0,Ctra. de la Sierra 2,37.16196781109579,-3.556687608361244
0,Lancha del Genil,37.162463717749944,-3.5505111515522003
0,Ctra. de la Sierra 1,37.16225744662735,-3.5493752360343933
0,Cenes de la Vega 6,37.16169,-3.54636
0,Cenes de la Vega 5,37.16110851686282,-3.544761836528778
0,Cenes de la Vega 4,37.160140730380895,-3.541262224316597
0,Cenes de la Vega 3,37.159326839612326,-3.5388167202472687
0,Cenes de la Vega 2,37.1586,-3.53647
0,Cenes de la Vega 1,37.15847,-3.53287
0,Cenes de la Vega,37.157593752135945,-3.5306641459465027
0,Los Pinillos,37.157606043676374,-3.5274159908294678
0,Río Aguas Blancas,37.1630937496364,-3.51842924952507
0,La Duquesa,37.1626614382458,-3.5092467069625854
0,Ctra. de Pinos Genil,37.16148900158396,-3.5058389604091644
0,Acceso a Pinos Genil,37.16227027179127,-3.5034316778182983
0,Ayuntamiento,37.16371,-3.50162
0,Acceso a Pinos Genil,37.16286663951081,-3.5027101635932922
0,Ctra. de Pinos Genil,37.161601222835436,-3.5057437419891357
0,Ctra. de Güéjar Sierra 1,37.16402355809344,-3.503621444106102
0,Ctra. de Güéjar Sierra 2,37.164187074949794,-3.5002847760915756
0,Central Eléctrica,37.16423,-3.49451
0,Embalse de Canales,37.16119936310793,-3.4807777404785156
0,Ctra. de Güéjar Sierra 3,37.16113951147638,-3.460741639137268
0,Ctra. de Güéjar Sierra 4,37.16084,-3.45409
0,Barrio Alto,37.16221469606521,-3.4435835480690002
0,Ctra. de Güéjar Sierra 5,37.15884053168801,-3.4429652988910675
0,Güéjar Sierra 1,37.158888628215536,-3.441052883863449
0,Güéjar Sierra 2,37.15967099409916,-3.438960090279579
