,0,1,2
0,Granada,Maracena,Pza. Era Baja
0,08:15,08:35,08:45
0,09:15,09:35,09:45
0,10:15,10:35,10:45
0,11:15,11:35,11:45
0,12:15,12:35,12:45
0,13:15,13:35,13:45
0,14:15,14:35,14:45
0,19:00,19:20,19:30
0,20:00,20:20,20:30
0,21:00,21:20,21:30
