,0,1,2,3,4
0,Monteluz,Caserío Fonseca,Barrio Butano,Granada,Capitán Moreno
0,07:00,07:05,07:10,07:18,07:25
0,08:00,--,08:10,08:18,08:25
0,09:00,--,09:10,09:18,09:25
0,10:00,--,10:10,10:18,10:25
0,12:30,--,12:40,12:48,12:55
0,13:30,--,13:40,13:48,13:55
0,14:30,--,14:40,14:48,14:55
0,16:30,--,16:40,16:48,16:55
0,17:30,--,17:40,17:48,17:55
0,18:30,--,18:40,18:48,18:55
0,19:30,--,19:40,19:48,19:55
0,20:30,--,20:40,20:48,20:55
0,21:30,--,21:40,21:48,21:55
0,22:30,--,22:40,22:48,22:55
