,0,1,2
0,Granada,La Zubia,Cno. Forestal 2
0,08:05,08:20,08:30
0,09:05,09:20,09:30
0,10:05,10:20,10:30
0,11:05,11:20,11:30
0,12:05,12:20,12:30
0,13:05,13:20,13:30
0,14:05,14:20,14:30
0,15:05,15:20,15:30
0,16:05,16:20,16:30
0,17:05,17:20,17:30
0,18:05,18:20,18:30
0,19:05,19:20,19:30
0,20:05,20:20,20:30
0,21:05,21:20,21:30
