,0,1,2,3
0,Granada,Pinos Puente,Venta Algarra,Puerto Lope
0,08:30,09:00,09:10,09:15
0,08:30,--,--,09:05
0,08:30,--,--,09:05
0,10:00,10:20,10:30,10:40
0,11:00,11:15,--,11:30
0,12:45,13:15,13:25,13:30
0,13:30,14:00,14:10,14:15
0,15:30,15:50,16:00,16:10
0,17:30,18:00,18:10,18:25
0,18:30,18:50,19:00,19:10
0,19:00,19:20,19:30,19:40
0,20:15,20:35,20:45,20:55
