,0,1,2,3,4
0,Puerto Lope,Venta Algarra,Pinos Puente,Granada,Estación Autobuses
0,07:55,08:00,--,08:30,08:40
0,08:50,09:00,09:10,09:25,09:30
0,10:15,10:20,10:30,10:55,11:00
0,11:15,11:20,11:30,11:55,12:00
0,14:15,14:20,14:30,14:55,15:00
0,15:55,16:00,--,16:30,16:40
0,18:45,--,--,--,19:15
0,19:20,19:25,19:35,19:55,20:00
