,0,1,2,3,4,5,6
0,Granada,Santa Fé,Romilla La Nueva,Chimeneas,Ácula,Ventas De Huelma,Cacín
0,11:00,11:20,11:30,11:35,11:45,11:50,--
0,14:15,14:35,14:45,14:50,15:00,15:05,15:30
0,14:30,14:50,15:00,15:05,15:15,15:20,15:45
0,17:00,17:20,17:30,17:35,17:45,17:55,--
0,19:30,19:50,20:00,20:05,20:10,20:20,20:45
