,0,1,2,3,4,5
0,Calicasas,Villas Blancas,Cortijo Del Aire,Loma Verde,Granada,Capitán Moreno
0,07:30,07:35,07:40,07:45,08:00,08:10
0,09:00,09:05,09:10,09:15,09:30,09:40
0,11:15,11:20,11:25,11:30,11:45,11:55
0,12:45,12:50,12:55,13:00,13:15,13:25
0,14:15,14:20,14:25,14:30,14:45,14:55
0,16:15,16:20,16:25,16:30,16:45,16:55
0,17:45,17:50,17:55,18:00,18:15,18:25
0,19:15,19:20,19:25,19:30,19:45,19:55
0,20:45,20:50,20:55,21:00,21:15,21:25
