,0,1,2,3
0,La Zubia,Ogíjares,Granada,Tierno Galván
0,--,07:40,07:55,08:05
0,08:30,08:40,08:55,09:05
0,09:30,09:40,09:55,10:05
0,10:30,10:40,10:55,11:05
0,11:30,11:40,11:55,12:05
0,12:30,12:40,12:55,13:05
0,13:30,13:40,13:55,14:05
0,14:30,14:40,14:55,15:05
0,15:30,15:40,15:55,16:05
0,16:30,16:40,16:55,17:05
0,17:30,17:40,17:55,18:05
0,18:30,18:40,18:55,19:05
0,19:30,19:40,19:55,20:05
0,20:30,20:40,20:55,21:05
0,21:30,21:40,21:55,22:05
