,0,1,2,3,4,5,6
0,Granada,Santa Fé,Chauchina,Fuente Vaqueros,Valderrubio,Escóznar,Obéilar
0,09:00,09:06,09:10,09:15,09:20,09:25,09:40
0,11:00,11:06,11:10,11:15,11:20,11:25,11:40
0,13:00,13:06,13:10,13:15,13:20,13:25,13:40
0,15:00,15:06,15:10,15:15,15:20,15:25,15:40
0,19:00,19:06,19:10,19:15,19:20,19:25,19:40
0,21:00,21:06,21:10,21:15,21:20,21:25,21:40
