,0,1,2,3
0,Pulianas,Pulianillas,Granada,Rector Marín Ocete
0,07:55,08:00,08:07,08:15
0,09:00,09:05,09:17,09:25
0,09:20,09:25,09:37,09:45
0,10:00,10:05,10:17,10:25
0,11:00,11:05,11:17,11:25
0,12:00,12:05,12:17,12:25
0,13:00,13:05,13:17,13:25
0,14:00,14:05,14:17,14:25
0,14:50,14:55,15:02,15:10
