,0,1,2,3,4,5,6
0,Limones,Tózar,Moclín,Tiena,Olivares,Granada,Severo Ochoa
0,06:35,06:45,06:55,07:05,07:10,07:50,07:55
0,07:35,07:45,07:55,08:05,08:10,08:50,08:55
0,08:50,09:00,09:10,09:20,09:25,09:50,09:54
0,13:05,13:15,13:25,13:35,13:40,14:20,14:24
0,15:40,16:00,16:10,16:20,16:25,17:05,17:09
