,0,1,2,3,4
0,Peligros,Urb. La Joya,Políg. Asegra,Granada,Prof. Emilio Orozco
0,07:15,07:20,07:25,07:35,07:45
0,08:15,08:20,08:25,08:35,08:45
0,09:15,09:20,09:25,09:35,09:45
0,13:15,13:20,13:25,13:35,13:45
0,14:15,14:20,14:25,14:35,14:45
0,16:45,16:50,16:55,17:05,17:15
0,17:45,17:50,17:55,18:05,18:15
0,20:45,20:50,20:55,21:05,21:15
