,0,1,2,3
0,Granada,Armilla,Churriana (cruce),Gabia Chica
0,08:20,08:30,08:35,08:45
0,09:15,09:25,09:35,09:43
0,10:15,10:25,10:35,10:43
0,11:15,11:25,11:35,11:43
0,12:15,12:25,12:35,12:43
0,13:15,13:25,13:35,13:43
0,14:10,14:20,14:30,14:38
0,15:15,15:25,15:35,15:43
0,18:15,18:25,18:35,18:43
0,19:15,19:25,19:35,19:43
0,20:15,20:25,20:35,20:43
