,0,1,2,3,4
0,Granada,Barrio Butano,Caserío Fonseca,Monteluz,Monteluz 3
0,07:30,07:45,07:50,07:52,07:55
0,08:30,08:45,08:50,08:52,08:55
0,09:30,09:45,09:50,09:52,09:55
0,12:00,12:15,12:20,12:22,12:25
0,13:00,13:15,13:20,13:22,13:25
0,14:00,14:15,14:20,14:22,14:25
0,15:00,15:15,15:20,15:22,15:25
0,17:00,17:15,17:20,17:22,17:25
0,18:00,18:15,18:20,18:22,18:25
0,19:00,19:15,19:20,19:22,19:25
0,20:00,20:15,20:20,20:22,20:25
0,21:00,21:15,21:20,21:22,21:25
0,22:00,22:15,22:20,22:22,22:25
