,0,1,2,3,4,5,6
0,Granada,Pinos Puente,Olivares,Tiena,Moclín,Tózar,Limones
0,08:00,08:20,08:30,08:35,08:45,08:50,09:00
0,12:00,12:20,12:30,12:35,12:45,12:50,13:00
0,13:00,13:19,13:34,13:39,13:49,13:59,14:29
0,14:30,14:50,15:00,15:05,15:15,15:20,15:30
0,20:00,20:20,20:30,20:35,20:45,20:50,21:00
