,0,1,2,3,4
0,Granada,Políg. Asegra,Urb. La Joya,Peligros,Vista Alegre
0,07:45,08:05,08:10,08:12,08:15
0,08:45,09:05,09:10,09:12,09:15
0,12:45,13:05,13:10,13:12,13:15
0,13:45,14:05,14:10,14:12,14:15
0,15:00,15:20,15:25,15:28,15:30
0,17:15,17:35,17:40,17:42,17:45
0,20:15,20:35,20:40,20:42,20:45
0,21:15,21:35,21:40,21:42,21:45
