,0,1,2,3,4
0,Gabia Chica,Churriana (cruce),Armilla,Granada,Parque Sur de Bomberos
0,08:45,08:55,09:05,09:13,09:15
0,09:45,09:55,10:05,10:13,10:15
0,10:45,10:55,11:05,11:12,11:15
0,11:45,11:55,12:05,12:13,12:15
0,12:45,12:55,13:05,13:13,13:15
0,13:40,13:50,14:00,14:08,14:10
0,14:45,14:55,15:05,15:13,15:15
0,15:45,15:55,16:05,16:13,16:15
0,18:45,18:55,19:05,19:13,19:15
0,19:45,19:55,20:05,20:13,20:15
0,20:45,20:55,21:05,21:13,21:15
