,0,1,2,3,4,5
0,Granada,Loma Verde,Cortijo Del Aire,Villas Blancas,Calicasas,C/Granada
0,08:15,08:35,08:40,08:45,08:50,08:55
0,10:30,10:50,10:55,11:00,11:05,11:10
0,12:00,12:20,12:25,12:30,12:35,12:40
0,13:30,13:50,13:55,14:00,14:05,14:10
0,15:00,15:20,15:25,15:30,15:35,15:40
0,17:00,17:20,17:25,17:30,17:35,17:40
0,18:30,18:50,18:55,19:00,19:05,19:10
0,20:00,20:20,20:25,20:30,20:35,20:40
0,21:30,21:50,21:55,22:00,22:05,22:10
