,0,1,2,3
0,Colomera,Las Torres,Granada,Estación Autobuses
0,07:05,07:15,07:35,07:45
0,08:20,08:30,08:55,09:15
0,08:20,08:30,08:50,09:15
0,15:20,15:30,15:50,16:05
