,0,1,2,3,4
0,El Ventorrillo,Cúllar Vega,Híjar,Granada,Parque Sur de Bomberos
0,07:25,07:30,07:35,07:49,07:51
0,08:55,08:59,09:05,09:18,09:20
0,10:25,10:29,10:35,10:48,10:50
0,11:55,11:59,12:05,12:18,12:20
0,13:25,13:29,13:35,13:48,13:50
0,14:55,14:59,15:05,15:18,15:20
0,16:25,16:29,16:35,16:48,16:50
0,17:55,17:59,18:05,18:18,18:20
0,19:25,19:29,19:35,19:48,19:50
0,20:55,20:59,21:05,21:18,21:20
0,22:25,22:29,22:35,22:48,22:50
