,0,1,2,3
0,Granada,La Zubia,LaZubia-ParqueEncina,Cumbres Verdes
0,09:00,09:12,09:15,09:20
0,09:00,09:12,09:15,09:20
0,17:00,17:12,17:15,17:20
0,17:00,17:12,17:15,17:20
0,18:00,18:12,18:15,18:20
0,18:00,18:12,18:15,18:20
