,0,1,2,3
0,Granada,P.T. Ciencias Salud,Armilla,Calle Murcia
0,07:20,07:35,07:38,07:45
0,08:15,08:30,08:38,08:45
0,09:30,09:45,09:53,10:00
0,10:30,10:45,10:53,11:00
0,11:30,11:45,11:53,12:00
0,12:30,12:45,12:53,13:00
0,13:30,13:45,13:53,14:00
0,14:30,14:45,14:53,15:00
0,15:30,15:45,15:53,16:00
0,16:30,16:45,16:53,17:00
0,17:30,17:45,17:53,18:00
0,18:30,18:45,18:53,19:00
0,19:30,19:45,19:53,20:00
0,20:30,20:45,20:53,21:00
0,21:30,21:45,21:53,22:00
0,22:30,22:45,22:53,23:00
