,0,1,2,3,4
0,Granada,El Fargue,Huétor Santillán,El Colmenar,Beas De Granada
0,07:30,07:40,07:50,07:55,08:00
0,08:35,08:50,09:00,09:05,09:10
0,10:30,10:45,10:55,11:00,11:05
0,10:45,11:00,11:10,11:15,11:20
0,12:00,12:15,12:25,12:30,12:40
0,13:30,13:45,13:55,14:00,14:05
0,15:00,15:15,15:25,15:30,15:35
0,18:00,18:15,18:25,18:30,18:35
0,19:30,19:50,20:00,20:05,20:10
0,19:30,19:45,19:55,20:00,20:05
0,20:45,21:00,21:10,21:15,21:20
