,0,1,2,3
0,Granada,Pulianillas,Pulianas,Cruces Santo Cristo
0,08:30,08:48,08:52,08:53
0,09:30,09:48,09:52,09:53
0,10:30,10:48,10:52,10:53
0,11:30,11:48,11:52,11:53
0,12:30,12:48,12:52,12:53
0,13:00,13:18,13:22,13:23
0,13:30,13:48,13:52,13:53
0,14:20,14:38,14:42,14:43
