,0,1,2,3
0,La Zubia,LaZubia-ParqueEncina,Granada,Tierno Galván
0,07:15,07:30,07:40,07:50
0,08:15,08:30,08:40,08:50
0,09:15,09:30,09:40,09:50
0,10:15,10:30,10:40,10:50
0,11:15,11:30,11:40,11:50
0,12:15,12:30,12:40,12:50
0,13:15,13:30,13:40,13:50
0,14:15,14:30,14:40,14:50
0,15:15,15:30,15:40,15:50
0,16:15,16:30,16:40,16:50
0,17:15,17:30,17:40,17:50
0,18:15,18:30,18:40,18:50
0,19:15,19:30,19:40,19:50
0,20:15,20:30,20:40,20:50
0,21:15,21:30,21:40,21:50
0,22:15,22:30,22:40,22:50
