,0,1,2,3,4
0,Quéntar,Dúdar,Cenes De La Vega,Granada,Paseo los Basilios
0,07:00,07:10,07:20,07:25,07:30
0,08:00,08:10,08:20,08:25,08:30
0,09:00,09:10,09:20,09:25,09:30
0,10:00,10:10,10:20,10:25,10:30
0,11:00,11:10,11:20,11:25,11:30
0,13:00,13:10,13:20,13:25,13:30
0,14:00,14:10,14:20,14:25,14:30
0,15:00,15:10,15:20,15:25,15:30
0,16:00,16:10,16:20,16:25,16:30
0,17:00,17:10,17:20,17:25,17:30
0,19:00,19:10,19:20,19:25,19:30
0,21:00,21:10,21:20,21:25,21:30
0,23:00,23:10,23:20,23:25,23:30
