,0,1,2,3,4
0,Las Pedrizas,Lomalinda,Ogíjares,Granada,Tierno Galván
0,07:00,07:05,07:15,07:30,07:35
0,07:35,07:40,07:50,08:05,08:10
0,10:00,10:05,10:15,10:30,10:35
0,12:40,12:45,12:55,13:10,13:15
