,0,1,2,3,4
0,Granada,Atarfe,Urb. Medina Elvira,Urb. Los Cortijos,Caparacena
0,08:15,08:45,09:01,09:05,09:15
0,12:50,13:20,13:36,13:40,13:50
0,15:00,15:30,15:46,15:50,16:00
0,21:00,21:30,21:46,21:50,22:00
