,0,1,2,3,4,5,6,7
0,Obéilar,Escóznar,Valderrubio,Fuente Vaqueros,Chauchina,Santa Fé,Granada,Rector Marín Ocete
0,08:50,08:55,09:00,09:10,09:20,09:30,09:37,09:45
0,10:50,10:55,11:00,11:10,11:20,11:30,11:37,11:45
0,12:50,12:55,13:00,13:10,13:20,13:30,13:37,13:45
0,14:50,14:55,15:00,15:10,15:20,15:30,15:37,15:45
0,16:50,16:55,17:00,17:10,17:20,17:30,17:37,17:45
0,18:50,18:55,19:00,19:10,19:20,19:30,19:37,19:45
